300000,0.0340000018477439880371093750000000000000
310000,0.0340000018477439880371093750000000000000
320000,0.0340000018477439880371093750000000000000
330000,0.0359999984502792358398437500000000000000
340000,0.0399999991059303283691406250000000000000
350000,0.0379999987781047821044921875000000000000
360000,0.0399999991059303283691406250000000000000
370000,0.0419999994337558746337890625000000000000
380000,0.0419999994337558746337890625000000000000
390000,0.0520000010728836059570312500000000000000
400000,0.0480000004172325134277343750000000000000
