300000,0.0560000017285346984863281250000000000000
310000,0.0500000007450580596923828125000000000000
320000,0.0540000014007091522216796875000000000000
330000,0.0540000014007091522216796875000000000000
340000,0.0540000014007091522216796875000000000000
350000,0.0560000017285346984863281250000000000000
360000,0.0579999983310699462890625000000000000000
370000,0.0579999983310699462890625000000000000000
380000,0.0619999989867210388183593750000000000000
390000,0.0640000030398368835449218750000000000000
400000,0.0659999996423721313476562500000000000000
