300000,0.1000000014901161193847656250000000000000
310000,0.0939999967813491821289062500000000000000
320000,0.1019999980926513671875000000000000000000
330000,0.1040000021457672119140625000000000000000
340000,0.1099999994039535522460937500000000000000
350000,0.1099999994039535522460937500000000000000
360000,0.1159999966621398925781250000000000000000
370000,0.1159999966621398925781250000000000000000
380000,0.1199999973177909851074218750000000000000
390000,0.1239999979734420776367187500000000000000
400000,0.1260000020265579223632812500000000000000
