1,0.0000000034050000596863583268714137375355
11,0.0000001341699942258856026455760002136230
21,0.0000004308250254325685091316699981689453
31,0.0000008818900028018106240779161453247070
41,0.0000015217900681818719021975994110107422
51,0.0000022387098397302906960248947143554688
61,0.0000028867950732092140242457389831542969
71,0.0000041075049921346362680196762084960938
81,0.0000052043801588297355920076370239257812
91,12.8598527908325195312500000000000000000000
