300000,0.0480000004172325134277343750000000000000
310000,0.0419999994337558746337890625000000000000
320000,0.0419999994337558746337890625000000000000
330000,0.0439999997615814208984375000000000000000
340000,0.0419999994337558746337890625000000000000
350000,0.0419999994337558746337890625000000000000
360000,0.0419999994337558746337890625000000000000
370000,0.0460000000894069671630859375000000000000
380000,0.0460000000894069671630859375000000000000
390000,0.0460000000894069671630859375000000000000
400000,0.0500000007450580596923828125000000000000
